user_id,inf,weibo_num,focus_num,fans_num,level,verified
早报网,"['早报网', '\xa0女/海外    \xa0    ', '【版权声明】联合早报网（www.zaobao.com，www.zaobao.com.sg）是新加坡《联合早报》旗下官网，互联网上其他以《联合早报》名义运作的网站为侵权网站，违法复制本网站内容，请大家擦亮双眼，阅读和搜索新闻时辨明正品。 ', '【于泽远：中共五代领导人的历史定位】围绕中共建党百年大庆，中共党史成为官方近几个月来的宣传主线，中共五代领导人的历史定位也逐渐清晰。', ' ', '【大量电信诈骗犯从缅回国自首 边境城市瑞丽疫情防控难负荷】从缅甸回中国自首的电信诈骗人员近日暴增，对中缅边境城市瑞丽的疫情防控形成压力。有网络消息称，因返国诈骗犯太多，有云南边境口岸限制每天回国自首人数。', ' ', '【欧锦赛：点球不敌意大利 英格兰冠军梦碎】意大利在欧锦大决赛的点球大战上，以3比2击败英格兰，总比分以4比3夺冠，时隔53年再次捧起欧锦赛冠军。坐镇主场的“三狮军团”英格兰无法打破长达55年的冠军魔咒，未能在主场球迷面前捧杯。', ' ', '【法新社：中共治港从幕后走到台前】近年来，中共在香港逐渐走向舞台中心，这在最近的中共百年党庆活动中尤为突出。中共党旗最近几周如雨后春笋般在香港涌现，伴随着巨大广告牌。香港还首次为中共党庆举办了高规格的活动，包括大型主题展览“百年伟业——庆祝中国共产党成立100周年”、大型座谈会等。...', '【东京奥运会允许观众入场的赛场只剩三个】东京奥组委星期六（7月10日）宣布，在福岛举行的棒球和垒球比赛以及在札幌举行的足球比赛都将禁止观众入内，允许观众进场的奥运会赛场目前只剩下三个。', '据新华社报道，东京奥组委10日发表声明说，福岛县政府前一天通知奥组委，考虑到日本全国的疫情形势，也...', '【科学委员会：要遏制德尔塔传播 法国90%人口须完成接种或曾感染病毒】为法国政府提供健康咨询的科学委员会警告，要遏制德尔塔变种病毒的传播，法国须有90%至95%人口完成疫苗接种或曾感染病毒。', '科学委员会在周五发布的报告中警告，尽管目前疫苗接种率较高，但与德尔塔毒株相关的第四波疫情“可能会很...', '【马冠病确诊病例连续两天达新高 当局加强雪隆重灾区医疗系统抗疫能力】马来西亚单日新增确诊病例连续两天录得历来最高，昨天（7月10日）新增9353起，比前一天的9180起更高。', '马国落实新一轮封锁措施超过一个月，新增病例不减反增，卫生部长阿汉峇峇解释，这是因为当局在落实加强行动管制令（行管令）...', '【出任马国副首相第一天 依斯迈拜会阿末扎希引发外界揣测】马来西亚新任副首相依斯迈沙比里周五上任第一天，就到巫统主席阿末扎希的住家拜会，引起关注。', '依斯迈沙比里也是巫统副主席。他日前才公开指大多数巫统最高理事不赞成撤回对首相慕尤丁的支持，被视为是和主张撤换首相的阿末扎希唱反调，因此...', '【凯德上海北外滩来福士综合体开业】冠病疫情没有拖慢新加坡房地产发展商凯德集团在中国开设零售商场的步伐。集团管理层受访时披露，一些在华商场销售额已恢复至疫情前水平，集团也将透过“先孵化、再脱售”的资本循环模式，加快在华扩张速度。', '凯德位于上海北外滩的来福士综合体昨天开业。这是集团在...']",57682,143,3355453,会员等级：3级 ,简介:联合早报网 (www.zaobao.com) 是新加坡报业控股属下的网站。以第三只眼看大中华，客观新闻和深度评析是众多亚太区读者的最爱。
搜狐新闻,"['搜狐新闻', '\xa0男/北京    \xa0    ', '【招聘啦！】搜狐新闻招聘内容运营（全职&实习均可）我们能给你：1、有竞争力的薪资；2、超棒的工作环境和工作氛围；3、一年15天的带薪年假、定期体检和其他员工福利。职位详情戳下图↓↓↓ ', '【十多人为追星被困山中报警求救 媒体：“追星闹剧”当休矣】据“越城公安”微信公众号消息，7月7日晚8点，浙江绍兴越城区富盛派出所接到报警称，有十多名“追星族”被困山中。警方赶往现场发现，被困地点山坡陡峭且天色已暗，稍有不慎就会滑落。经过一阵摸索，才在杂草丛中找到了一处下山点，民警用梯...', '【“板蓝根大王”徐镜人离世：“隐形药王”扬子江药业曾坚持不上市不跨界】7月11日，据健康时报等多家媒体报道，7月10日，扬子江药业集团董事长徐镜人在新疆伊犁出差途中因心梗离世，享年77岁。澎湃新闻记者注意到，目前，扬子江药业各主要官方渠道未发布徐镜人离世相关消息，澎湃新闻记者就此向扬子江...', '【', '：人在河南 近期将认亲】7月11日下午，记者从电影《失孤》原型人物郭刚堂处获悉，自己接到的警方通知显示，孩子目前在河南，案件由山东河南两地警方协同办理。“孩子挺好的。”郭刚堂介绍，警方近期将安排认亲，目前与儿子的DNA比对已经成功。此前报道，1997年9月21...', '【河北暴雨致街道成河：多名市民被冲走 有人抱树求生】7月11日，河北邯郸，武安受到暴雨影响，街道成河，凶猛的水流从马路上流过。据河北新闻网报道，河北暴雨多名市民被冲走，有人抱树求生。一辆三轮车侧翻路中，一男子不顾危险，急流中救下被困者。', ' ', '【安徽一地回应三孩准生证问题：可以先生，待具体法规出台后再补办相关证件】近期，“三孩生育手续办理”成为基层面临的一类新问题。有网友通过人民网“领导留言板”反映，其是安徽省黄山市休宁县某村村民，已经怀孕，在当地想办理准生证，工作人员表示不能办理，“国家提倡生育三孩，政策我享受不到、...', '【女子在景区拔孔雀羽毛哄娃 景区：暂未发现孔雀受伤 保留追诉权】10日晚，有网友在社交平台发布视频称，在河北秦皇岛燕塞湖景区内，一个带着孩子的女游客在景区观赏孔雀时，硬拽了一根孔雀羽毛，对此该网友表示：“身为人母，不能这么教育孩子。”11日上午，该景区回复称，暂未发现孔雀受伤，保留对该...', '【广西被当街强塞进车女子发文感谢帮助她的陌生人 警方：案件尚未结案】7月9日凌晨，一女子遭男子强行拖拽塞进车内的视频引发网友关注。9日晚，疑似当事男子在社交平台发布了道歉视频，但随后又删除，双方都表示不追究责任。9日夜间，当事女子回应称，和男子分手原因是被男方多次冷暴力和暴打。最终处...', '【云南16岁高一男生被教职工酒后打耳光，凌晨从宿舍楼坠亡】近日，云南省昭通市盐津县16岁高一学生凌晨坠亡事件引发关注。7月10日，盐津县人民政府办公室相关工作人员告诉记者，盐津县第二中学确有一名学生坠亡。官方通报显示，盐津县第二中学吴某某等7名教职工在对男生宿舍查寝过程中，吴某某对违反带...', '【双面电竞“劝退班”：父母向左，孩子向右】暑假已经开始，成都的一间教室里，十余名少年看着PPT展示的电竞俱乐部招募海报，窃窃私语地讨论着，还有几个少年躲在角落打着游戏。这是成都郫都区的一家“电竞成长衔接班”，这些14-16岁的“游戏沉迷”少年，是家长们从各地特意送来的。在这里，他们每天有...']",21355,286,1478891,会员等级：6级 ,认证信息：搜狐新闻官方微博
蓝鲸财经记者工作平台,"['蓝鲸财经记者工作平台', '\xa0女/北京    \xa0    ', '【', '】', '据路透社报道，印度北方邦提出一项管制人口生育超过二胎的提案。提案中指出，如果一对夫妇拥有超过2个孩子，将无法享用国家福利与领取政府补助，并且也无法成为地方政府公职人员。北方邦卫生部长表示，我们制定的这项政策将...', '【鲸视频：', '，不是当人，让它无条件服从你】万通集团创始人冯仑谈到当下妈宝现象的原因时说，“因为我们就一个孩子，家长把孩子当宠物一样，不是当人，当人才。”“宠物就是说，无条件的溺爱它，然后让它无条件服从你。”  ', ' ', ' ', '【重庆银保监局：', ' 防止形成“资金池”】', '近日重庆银保监局印发《关于进一步规范银行业金融机构互联网贷款业务的通知》。《通知》要求加强贷款资金支付和回收管理。银行业金融机构的资金支付和回收必须逐笔确认，单独管理，严禁在支付和回收流程中嵌入不具备合法支...', '【', '】', '天眼查App显示，近日，Levis关联公司利惠商业（上海）有限公司新增一条行政处罚，决定文书号为沪市监静处〔2021〕062020000176号，处罚事由为生产、销售以不合格产品冒充合格产品，处罚结果为没收违法所得66.41788万元，责令停止违法行为，处罚单位为静安区市场监督管理...', '【工信部发布《网络安全产业高质量发展三年行动计划（2021-2023年）（征求意见稿）》】', '7月12日，工信部公开征求对《网络安全产业高质量发展三年行动计划（2021-2023年）（征求意见稿）》的意见。其中提出，到2023年，网络安全产业规模超过2500亿元，年复合增长率超过15%。一批网络安全关键核心技术实...', '【鲸视频：又是这个梗！', ' 】', ' 在赛后的新闻发布会上，博努奇先喝啤酒，再喝可乐。本届欧洲杯，从C罗移走可乐开始，这个梗就变化无穷，反复上演，直到欧洲杯结束……', '【欧美企业争先恐后，“太空游”掀热潮？】', '美国东部时间7月11日上午，公司在新墨西哥州航天发射场进行第四次载人太空试飞。6名参与者中包括公司创始人理查德·布兰森。', '“今年的太空之旅，更像是一场太空竞赛，几位亿万富翁赛跑，看谁能先摆出公关噱头。”美国有线电视新闻网指出。就在9天以后，美国亚...', '【鲸视频：', '曝光 同行者舱内欢呼翻跟头】7月11日，维珍银河公司创始人布兰森乘坐自家飞行器进入太空画面曝光。布兰森在太空中激动发言，称自己曾是仰望星空的少年，如今成年后飞向宇宙。舱内其余几位同行者欣喜体验失重感受。报道称，“团结号”飞行器抵达距离地面约86...', '开盘了，三大指数集体高开。 ', '【鲸视频：欧洲杯落幕，', '】今天凌晨，欧洲杯决赛打响，意大利夺得本届杯赛冠军。据官方数据统计，在近一个月的比赛中，尽管葡萄牙早早被淘汰，中国球迷最关注和喜爱的球星还是C罗，而早上7点是用户访问欧洲杯官方小程序的高峰时期。', '今...']",163551,2594,4524030,会员等级：6级 ,简介:中国财经记者社区和信息服务平台
凯雷,"['凯雷', '\xa0男/北京    \xa0    ', '  中国腺病毒新冠疫苗Ⅱ期临床试验，成功了！新冠克星 ', '豆腐渣工程 ', ' ', '北京南站的设计师是谁？判了几年？ ', ' 航天服设计之争貌似落下帷幕，两校声明用行政手段解决了纷争却回避了要害，航天服工业设计到底归谁？如果从起源、立项，及教育部的明确规定三方面分析，航天服知识产权是湘潭大学的。但从湖南大学最初不负责的宣传“湖大设计，成功出舱”，到技术负责人罗建平满口脏话...', '哈哈，fb弹出14年前的一组照片。', '当年香港回归10周年，我是个艺术系学生 ', '哈哈今日最佳！喜欢这个评论：被帝都碾压过，才知道其他城市的慈悲', '我觉得人这辈子还是要去北京待几年，最好是上大学在北京读书，当然不只是因为它深厚的文化底蕴和教育资源，还因为这是个能提升生活幸福感的城市。', '就是只要你在北京生活过，以后再去其他任何城市生活都会觉得比在北京幸福。 by...', '到酒店，暴雨又开始了。这个雨没剧本相当乱！ ', '以告慰毛主席提出的“可上九天揽月”这个夙愿！国家航天局正在计划组织部分月球样品入藏毛主席的故乡湖南韶山进行异地灾备——请改下导语！', ' ', ' ', '我最近对爱因斯坦和相对论产生了怀疑。有人告诉我有中国学者声称推翻了相对论，我觉得值得大家重视。不管他是错的还是对的，总的说来，对爱因斯坦和相对论的怀疑值得重视。', '其实自从爱因斯坦发表相对论以来，就有很多争议。极少人能真的理解相对论，用来证明它的那些“科学实验”，也是普通人无法亲眼...', '暴雨终于停了，全身湿透，发套也没了，打算住在酒店！ ', '//', ':哈哈，叫你再探再报。', '到酒店，暴雨又开始了。这个雨没剧本相当乱！ ']",48182,5054,1869125,会员等级：7级 ,认证信息：资深媒体人 头条文章作者
香港文匯網,"['香港文匯網', '\xa0男/广东    \xa0    ', '【', ' 】海地国家警察局长里昂·查尔斯（Leon Charles）7月10日接受美国《迈阿密先驱报》采访时表示，海地警方怀疑一名在美国生活了20多年的海地“医生”萨侬（Christian Sanon）为刺杀事件的幕后主使，并逮捕了他。有证据显示，萨侬与一家总部设在美国的私人安保公...', '【林郑：已就香港疫情向中央呈报告\u3000无通关硬指标】一名在机场担任搬运工的50岁男子昨日确诊，列为源头不明个案，本地“零确诊”又断缆，通关再现危机。行政长官林郑月娥今日（12日）在一个电台节目表示，已就本港疫情向中央提交报告，当中表达各界强烈诉求，希望可以逐步有序局部通关，但强调并无通关...', '【现场画面！', '】中国空间站卫生区长什么样？航天员如何“装修”卫生区？“装修”过程中发生了什么趣事？戳视频↓', ' ', ' ', '【警方国安处再拘5人\u3000或涉“光城者”土制炸弹案】有港媒今日（12日）报道，消息指，警方国安处再拘捕多5人，怀疑跟之前“港独”组织“光城者”涉嫌制造土制炸弹案有关。', ' ', ' ', ' ', '【上海复星与台企签1000万剂疫苗供货\u3000郭台铭：大陆无干涉】', '\u3000上海复星医药集团11日在上海证券交易所发布公告，该公司所属复星实业与台积电、鸿海及永龄基金会日前已签订mRNA新冠疫苗的销售协议。根据协议，复星实业将向上述采购方销售共计1,000万剂该款疫苗。', '...', '发布了头条文章：《2021年7月12日（周一）早安香港》 ', '1.林郑月娥昨日出席电台节目时表示，香港解决问题的取向一定要以“一国”为本，“港独”必定是不能接受，任何国家也如是。', '2.一名机场搬运工人确诊新冠肺炎，列为本地源头不明个案，香港连续33天本地零确诊断缆，机场数万名员工须接受强制检测。', '3...', '【', ' 】近日，日本记者在跟拍奥运代表团入境日本时发现漏洞。有两名阿富汗代表团成员由于语言问题，入境日本时混进了普通乘客之中。经过一段时间的等待，最终阿富汗代表团核酸检测结果全员阴性。但NHK记者在报道中称，如果混在普通乘客中的两人携带病毒，那么现在可能已经传...', '【', '】11日晚上，有记者从电影《失孤》原型郭刚堂处获悉，他失散多年的儿子郭振已经找到。据了解，郭振在河南，郭刚堂与儿子郭振DNA比对成功，案件是由山东河南两地警方协同破获。郭刚堂表示，下周会有发布会，在此之前，具体细节还不便透露。...', '【中国首支抵达奥运代表队：日赛事酒店存防疫漏洞】东京奥运会将于7月23日揭幕。作为首支抵达日本东京的中国奥运代表团队伍，中国帆船帆板队今日（11日）开启赛前准备工作，并正与赛会组织方沟通解决入住酒店的防疫漏洞问题。', '据随队到达日本的中国帆船帆板运动协会主席张小冬介绍，队伍在防疫方面有...', '【', '】现年70岁的英国维珍航空创办人布兰森，在北京时间今晚10时30分，乘坐旗下太空旅游公司维珍银河的太空飞船“团结号”升空，前往太空边缘，开启新一代商业太空旅游产业。亚马逊创办人贝索斯亦计划本月20日透过旗下公司蓝源展开太空旅行，若布兰森的任务成功，将会抢先贝...']",90447,460,1798822,会员等级：5级 ,简介:立足香港 背靠祖國 輻射海外
公子孟无咎,"['公子孟无咎', '\xa0男/湖北    \xa0    ', '看个电视剧而已，怎么老有人往男女对立上推。除开角色问题外，还有一点是李泽锋的粉丝基础比张月多。粉丝多的艺人，即便演了十恶不赦的反面角色，也都容易被宽待，比起角色，他们本人得到的关注更多，顶多是造梗完事儿。', '但粉丝没那么多的演员，或者说新人演员就比较可怜了，没粉丝基础，观众也对演员...', ' 随着高考分数以及各地录取定档线的确定，有的家长会因为孩子考得好，而欢天喜地，有的家长会因为孩子考得差，而愁眉苦脸。', '考得好的孩子，自然不用多说，可以选择一个理想的大学，进入人生的另一个阶段；而考得差的孩子，则需要面临的问题就多得多，首先要面对的就是如...', '上门女婿过得惨，有时候也是因为丈母娘难缠。', '这种做妈的，会想尽办法控制女儿的一切，能挣脱的，估计早就挣脱了；挣不脱的，或者喜欢这种模式的，最后就变成了唯唯诺诺、对妈妈言听计从的妈宝女。之前就有过“丈母娘性格太强势，女婿8年4次起诉离婚”的新闻。', '但在舆论上，我们很少提妈宝女。是因为...', '武汉算低风险区吧？好久没去看电影了。 ', '关于岑怡诺这个孩子，我是觉得挺可惜的。', '看了网上传的视频，就演讲上的气势、形体和表现力，客观上都蛮优秀的。很多人可能练一辈子都到不了她这种自如的水平，这也许就是她的天赋所在。', '但就讲的东西来说，我觉得和传销没什么差别。说的不好听，这就是父母把她嵌入到了一个错误的模板中。这个模板，...', '昨天和一些老哥们聊彩礼的话题，各地方彩礼差不多是下面这样的：', '1.江苏  10万往上 （不过男的给多少女的还多少，还得贴一部车。）', '2.山西   临汾16万  太原 18.8万（潜在一般男方得准备套新房）晋中 16.6万，18.8万', '3.山东 鲁中 10001，31800，61800，菏泽  10万起步 鲁南 彩礼比较低或者没有', '4....', '【男朋友答应入赘，但要求给20-30W彩礼，该不该给？如果要给，给多少合适？】', '咨询原文如下：', '孟叔，前两天我看了你写的关于上门女婿的案例，觉得还是有点片面了。现实中很多男生选择入赘女方很可能是原生家庭给他伤害太大。我男朋友就是这样。', '他出生没多久亲生父亲就跟别个跑了，他妈妈改嫁两次，...', '甭管男性、女性，但凡想要经营好婚姻，对于出轨都是深恶痛绝的。以至于闻到一丝不对的气息，就会气急败坏。', '这种情形，在上门女婿身上表现得更为明显。', '我觉得有两个很重要的原因：', '第一是，男的之所以会上门，基本都有“经济条件不如女方”这样一个前置条件，或多或少影响到了男性在家里的话语权。...', '想到了一个兄弟跟我讲的事，他上学时放假出去玩，喜欢住青旅。既便宜，又可以和在路上的人交流，', '有一次，订房间的时候看到了一个男女混住的房间，有点紧张，就订了一个四人房的，然后下午到了，放下东西，出去玩了，晚上回来时候，怀着无比激动的心情，推开门发现，里面两个男的，算上他，晚上三个男...', '上门女婿，给我的感觉就是两头难。', '讲一个典型案例。', '男方与女方家住的不远，也就一个地方的农村与县城之分。婚后，男方与丈母娘一家同住。照理说，这住的近，常回自家看看也是情理之中，但女方就是不让。所以男的都是偷偷回去。', '后来女方发现了，说你这回的太勤，是不是还没断奶。并扬言，如果再这...']",1301,369,115907,会员等级：5级 ,简介:新时代门当户对婚姻观的提倡者，反女权人士，宠妻狂魔及大男子主义人士。
武汉热事,"['武汉热事', '\xa0女/湖北    \xa0    ', '【', '引家长愤怒】近日，湖北武汉，王女士发现最近半个月，她儿子把存了几年的压岁钱，都拿去购买了印着奥特曼和怪兽形象的纸质卡片。6000多元换来一堆纸卡片，这让王女士愤怒又无可奈何：生火都点不着！华中师范大学教育学院教授认为，在成年人看来不起眼的小卡片，可以为孩子...', '武汉小龙虾~YYDS！全国小龙虾排行榜TOP1 ', '【', '】又到大学毕业季，今年武汉约有32.7万名大学应届毕业生，其中62.1%有意向留在武汉发展，这一比例较去年增加19个百分点。武汉应届大学毕业生平均薪资待遇则较去年上涨7.2%，其中本科生平均月薪约7000元，同比上涨12%。via: ', ' ', '【动物也要过端午！', '】6月12日，湖北武汉，某极地海洋公园的北极熊吃上了特制的""冰粽子""。保育员介绍，每个""冰粽子""约20斤左右，由特制模具制成。北极熊对这种新形状的食物感到很新奇，一口就吃掉了一大部分，其中水果馅的粽子最受欢迎！目前，粽子已被全部吃光光。via:...', '【', '】近日，4岁的武汉男童琛琛因发热进了医院，经检查医生发现，琛琛的咽后壁有疱疹，咽喉部位有充血迹象，随后被诊断为疱疹性咽峡炎。据介绍，疱疹性咽峡炎是一种常见的急性上呼吸道感染性疾病，主要由肠道病毒感染引起，通过粪便、呼吸道飞沫传播，一般主要侵犯6岁以下的...', '【', '奶爸：知道了妈妈的不易】近日，武汉一奶爸独自带孩子逛公园时，遇宝宝大便却未带纸尿裤。妈妈帮忙在网上火速下单全套装备。面对前来送货的配送小哥，心急的奶爸拎起孩子一路小跑迎接。没想到配送小哥竟是带娃高手，发现奶爸不会换尿布，全程上演教科书级别指导，...', '【', '：看了答案也不理解', '【', '：看了答案也不理解', '真快乐“新消费 新零售 重振武汉市场活力——新趋势下的零售结构研讨会”武汉站线下主题沙龙会上，真快乐率先为', '付出实际行动，提供榜样力量。真快乐线上线下双平台发展，以业态功能、场景力和体验感的相互衔接，迭代零售模式。而其在今年年初推出的', 'APP更是任重而道远，是...', '【', '！', '：当父亲的本能']",5823,505,4192337,会员等级：5级 ,认证信息： 本地资讯博主（武汉）
真当没想到,"['真当没想到', '\xa0男/浙江    \xa0    ', '发布了头条文章：《潜伏在黎明之前》  ', ' ', '相比很多发达国家，我们国家的利息还有蛮大的下降空间。现在五年期LPR是4.7%，五年后可能会降到4%。原因就是货币越来越多 ', '车主绝对人才 ', '听央行的画外音，好像是近期不打算降准了 ', '我在读书的时候，有一对华人老头老太太，想找个司机，周一到周四每天早上接一下，中午送回家，车程单趟约半小时，再顺便把家里的垃圾桶推到路边，因为年纪大了，推垃圾桶感觉有点吃力了，一个月开出的工资是800美元，就这样，还没什么人愿意干。 ', '马上又要降准了，呵呵，稳健中性 ', '我请晓峰关注一下ST，不是挺好的，风险该释放的都释放了，再出雷的可能性几乎很小了。 ', '就是欠收拾 ', '我对现代医学是很有兴趣的，可惜当时读书不够好，不够条件上国内医学系，而美国的大学医学院，基本上不接受国际生申请。', '我希望读书好的孩子，尽可能读医学博士，治病救人拿高薪，一举两得 ', 'ST万方：因为营收不足1亿，带帽', '看点1：公司转型疫苗。', '看点2：收购铸鼎工大，涉足军工。业绩承诺2300万。', '看点3：一季度营收3000万，利润1600万。', '看点4：小市值，低位。', '何时开涨，不知道 ', '建议晓峰同志来玩ST，可好玩了 ']",16634,30,552501,会员等级：7级 ,认证信息：财经博主
真当没想到,"['真当没想到', '\xa0男/浙江    \xa0    ', '发布了头条文章：《潜伏在黎明之前》  ', ' ', '相比很多发达国家，我们国家的利息还有蛮大的下降空间。现在五年期LPR是4.7%，五年后可能会降到4%。原因就是货币越来越多 ', '车主绝对人才 ', '听央行的画外音，好像是近期不打算降准了 ', '我在读书的时候，有一对华人老头老太太，想找个司机，周一到周四每天早上接一下，中午送回家，车程单趟约半小时，再顺便把家里的垃圾桶推到路边，因为年纪大了，推垃圾桶感觉有点吃力了，一个月开出的工资是800美元，就这样，还没什么人愿意干。 ', '马上又要降准了，呵呵，稳健中性 ', '我请晓峰关注一下ST，不是挺好的，风险该释放的都释放了，再出雷的可能性几乎很小了。 ', '就是欠收拾 ', '我对现代医学是很有兴趣的，可惜当时读书不够好，不够条件上国内医学系，而美国的大学医学院，基本上不接受国际生申请。', '我希望读书好的孩子，尽可能读医学博士，治病救人拿高薪，一举两得 ', 'ST万方：因为营收不足1亿，带帽', '看点1：公司转型疫苗。', '看点2：收购铸鼎工大，涉足军工。业绩承诺2300万。', '看点3：一季度营收3000万，利润1600万。', '看点4：小市值，低位。', '何时开涨，不知道 ', '建议晓峰同志来玩ST，可好玩了 ']",16634,30,552501,会员等级：7级 ,认证信息：财经博主
徐记观察,"['徐记观察', '\xa0男/浙江    \xa0    ', 'V+会员。欢迎进入玩梗的时事撸串局。群里不定期语音放送。请自备防爆设备。目前已经发文120篇会员专属文章咯。包年优惠券6. 5折。ios用户需用safari打开链接', '文章系列精选：', '灯塔激变系列', '...', ' 这位盛赞的大英素质和英伦贵族精神。她对中国的评价似乎反噬给了无敌的大英了。', '【', '】英格兰和意大利的欧洲杯决赛前，狂热的英格兰球迷聚集在伦敦街头，期盼“足球回家”。热情能理解，但“足球”也不希望自己家里都是垃圾吧', '死鸭子嘴硬', '意呆利终于夺冠了，上次看他们夺冠还是2006年，那会', '李寻欢和啊飞在二十年后落差有这么大吗？', '美国的模式绝对不会崩盘，现在有人谈美国要崩盘了，还是从中国人的思想体系去看问题，道理很简单，这个世界只要还有一个唯利是图的人，美国的模式就不会崩盘，美国的制度的关键是什么，就是承认唯利是图是对的，并且美国的唯利是图是上升到国家层面，从美国的宪法开始就是保护的，美国的体制为什么他们...', '【成都女孩弃港大68万港元奖学金，将去北大读马克思主义理论】', ' 今年高考文科总分643分的四川成都女孩王艺瑾放弃了香港大学法学院的录取通知书和68.4万港元的全额奖学金，选择了填报北京大学马克思主义学院的马克思主义理论专业。', '“做这个选择的时候我还是挺果断...', '又是一年的洪水，看本省电视台新闻，汛期来了，热了这么久，开始准备防洪！四川巴中达州洪水来袭 ，子弟兵一如既往！ ', '李寻欢和啊飞在二十年后落差有这么大吗？', '这一段深有体会，与大家一起共勉，时时自我反省，教员的批评发人深省，虽然不是党员，却对自己认识世界的方式和理论都有很深刻的改变和提升。 ']",49864,1924,3253308,会员等级：6级 ,简介:言之有物，言之有理。为中国和社会公约良俗说点话做点事。
人民网,"['人民网', '\xa0男/北京    \xa0    ', '【', '【', '】最近，上海，一9岁孩子患上盘状半月板损伤撕裂，接受了手术治疗。据悉，这名儿童从4岁就开始学习拉丁，已有5年时间。医生表示，拉丁舞对肌肉和骨骼的冲击很强，建议不要太早学习。可以先接触一些对身体负荷没那么大的舞种。', ' ', ' ', '【', ' 公园：已制止并上报】近日，有网友爆料称北京石景山老山公园内，有摄影爱好者用强光手电照射一窝猫头鹰雏鸟进行拍摄。据悉，白天有不少拿着相机的游客在拍鸟。有人会吹口哨引起鸟儿注意，一些影响拍摄的树枝也被折断。公园工作人员介绍，他们及时制止了手电照鸟的行...', '【', '】刚刚，国家航天局探月与航天工程中心在京举行嫦娥五号任务第一批月球科研样品发放仪式，标志着月球样品科学研究工作正式启动。经审核，来自13所科研机构的31份申请获得通过。', ' ', '【暖！', '【', '】10日，云南昆明。主人切见手青的时候，菌子的尾部掉地上被狗狗误食，随后狗狗从客厅舔到餐厅，一直在空咬骨头。主人表示，第二天狗狗没有大碍了。 温馨提示：不要采集和食用不熟悉的菌类；不论哪种野生菌一定要炒熟煮透；吃完后如有不适，应立即前往正规医疗机构治...', '【', '】中国空间站卫生区长什么样？航天员如何“装修”卫生区？“装修”过程中发生了什么趣事？详戳↓↓', '（中国载人航天）', '  ', ' ', '【人民日报评论员：新征程上，必须加强中华儿女大团结】当今世界正经历百年未有之大变局，实现中华民族伟大复兴正处于关键时期。越是接近目标，越是形势复杂，越是任务艰巨，越要发挥中国共产党领导的政治优势和中国特色社会主义的制度优势，把各方面智慧和力量凝聚起来，形成...', '【', '】“我能行，只要付出更多努力”…近日，“无臂男孩”彭超收到了', ' 研究生录取通知书。6岁时，彭超不幸触碰电线导致双臂截肢。他以脚代手、生活自理。2015年，彭超以603分的高考成绩被', ' 法学院录取。彭超表示自己未来有攻读博士的想法，“我会继续努...', '【', '】7月11日0时至24时，云南省新增新冠肺炎本土确诊病例9例（2例为7月9日无症状感染者转为确诊病例），新增境外输入新冠肺炎确诊病例3例。', '截至7月11日24时，云南省现有新冠肺炎确诊病例148例（本土59例，境外输入89例）、新冠肺炎无症状感染者20例（本土1例，境外输入19例），均...']",195809,1042,79559453,会员等级：7级 ,简介:报道全球 传播中国
